userId,recommendedItemId,rank
3937943558206985686,-4029704725707465084,1
3937943558206985686,-133139342397538859,2
3937943558206985686,8224860111193157980,3
3937943558206985686,6044362651232258738,4
3937943558206985686,-8208801367848627943,5
3938645257702379823,-1633984990770981161,1
3938645257702379823,5206308811707978799,2
3938645257702379823,4259370161044254504,3
3938645257702379823,-4029704725707465084,4
3938645257702379823,-6783772548752091658,5
3943833391732076335,1469580151036142903,1
3943833391732076335,-4029704725707465084,2
3943833391732076335,-8627051188605351707,3
3943833391732076335,-4333957157636611418,4
3943833391732076335,3660989387512978561,5
3948719927571797789,-133139342397538859,1
3948719927571797789,-6783772548752091658,2
3948719927571797789,-4029704725707465084,3
3948719927571797789,-1297580205670251233,4
3948719927571797789,8224860111193157980,5
3951178344539492760,-4029704725707465084,1
3951178344539492760,8224860111193157980,2
3951178344539492760,-8208801367848627943,3
3951178344539492760,1348739322889189648,4
3951178344539492760,7507067965574797372,5
3967557748970163452,-1622037268576555626,1
3967557748970163452,2072448887839540892,2
3967557748970163452,943818026930898372,3
3967557748970163452,2857117417189640073,4
3967557748970163452,7255021292858609470,5
3975064578509078598,1469580151036142903,1
3975064578509078598,2581138407738454418,2
3975064578509078598,3367026768872537336,3
3975064578509078598,-7294716554902079523,4
3975064578509078598,569574447134368517,5
3985253218546481406,-8627051188605351707,1
3985253218546481406,-4029704725707465084,2
3985253218546481406,569574447134368517,3
3985253218546481406,-7113155163062752691,4
3985253218546481406,-6623581327558800021,5
4003231815629501248,1469580151036142903,1
4003231815629501248,-6843047699859121724,2
4003231815629501248,3660989387512978561,3
4003231815629501248,8869347744613364434,4
4003231815629501248,7507067965574797372,5
4020353388159569223,-4029704725707465084,1
4020353388159569223,-6783772548752091658,2
4020353388159569223,6044362651232258738,3
4020353388159569223,1738052593226421681,4
4020353388159569223,-133139342397538859,5
4055846614004717711,-4029704725707465084,1
4055846614004717711,6044362651232258738,2
4055846614004717711,-6783772548752091658,3
4055846614004717711,-133139342397538859,4
4055846614004717711,-1297580205670251233,5
4055967006701596284,7087600436874507849,1
4055967006701596284,1469580151036142903,2
4055967006701596284,-2808959554282640221,3
4055967006701596284,-5571606607344218289,4
4055967006701596284,1768976290984301641,5
4063400901401648079,-133139342397538859,1
4063400901401648079,-4029704725707465084,2
4063400901401648079,-2358756719610361882,3
4063400901401648079,8749720044741011597,4
4063400901401648079,-5488842573681626972,5
4067645678703694326,-4029704725707465084,1
4067645678703694326,-6783772548752091658,2
4067645678703694326,8224860111193157980,3
4067645678703694326,-133139342397538859,4
4067645678703694326,8586403905004879205,5
4079953840379998293,-6783772548752091658,1
4079953840379998293,-133139342397538859,2
4079953840379998293,-8208801367848627943,3
4079953840379998293,8224860111193157980,4
4079953840379998293,943818026930898372,5
4089451522605829298,-6783772548752091658,1
4089451522605829298,7507067965574797372,2
4089451522605829298,2581138407738454418,3
4089451522605829298,3367026768872537336,4
4089451522605829298,8224860111193157980,5
4110069906204072059,-6783772548752091658,1
4110069906204072059,-4029704725707465084,2
4110069906204072059,-2358756719610361882,3
4110069906204072059,8224860111193157980,4
4110069906204072059,7507067965574797372,5
4112820676974012466,-6783772548752091658,1
4112820676974012466,8586403905004879205,2
4112820676974012466,1738052593226421681,3
4112820676974012466,-133139342397538859,4
4112820676974012466,-1297580205670251233,5
4142810830429822977,6519443272707698315,1
4142810830429822977,5338677278233757627,2
4142810830429822977,2857117417189640073,3
4142810830429822977,7255021292858609470,4
4142810830429822977,-5002383425685129595,5
4152854621536789039,-6783772548752091658,1
4152854621536789039,-4029704725707465084,2
4152854621536789039,8224860111193157980,3
4152854621536789039,-8742648016180281673,4
4152854621536789039,2581138407738454418,5
4153772604750430093,1854874463930846880,1
4153772604750430093,3170775058142440102,2
4153772604750430093,6031953227014493100,3
4153772604750430093,-5848514031542611523,4
4153772604750430093,991271693336573226,5
4156846511612859158,3367026768872537336,1
4156846511612859158,-8954346068661072425,2
4156846511612859158,-7518373517401484139,3
4156846511612859158,-3040610224044779845,4
4156846511612859158,-4084394822880420062,5
4160581188559697212,-4029704725707465084,1
4160581188559697212,-8208801367848627943,2
4160581188559697212,-133139342397538859,3
4160581188559697212,-6156751702010469220,4
4160581188559697212,7507067965574797372,5
4169646857976675264,-2447632164766022033,1
4169646857976675264,-6843047699859121724,2
4169646857976675264,-5380376324140474506,3
4169646857976675264,2434296883874412747,4
4169646857976675264,-8773118241761372618,5
4177637448630955156,-3170783292462058942,1
4177637448630955156,-7508055250504867652,2
4177637448630955156,8402348887626635381,3
4177637448630955156,1012456848389051365,4
4177637448630955156,8224860111193157980,5
4181242540645465576,-6783772548752091658,1
4181242540645465576,6044362651232258738,2
4181242540645465576,-133139342397538859,3
4181242540645465576,1738052593226421681,4
4181242540645465576,880612740433495828,5
4209517478660372522,-4333957157636611418,1
4209517478660372522,-6843047699859121724,2
4209517478660372522,1469580151036142903,3
4209517478660372522,-5920475612630001479,4
4209517478660372522,-4029704725707465084,5
4210291066994276589,-7527881206365368,1
4210291066994276589,6031953227014493100,2
4210291066994276589,7851022564818849560,3
4210291066994276589,-1038011342017850,4
4210291066994276589,3472032465864014134,5
4223428278618203229,7507067965574797372,1
4223428278618203229,9175693555063886126,2
4223428278618203229,-3040610224044779845,3
4223428278618203229,-4333957157636611418,4
4223428278618203229,-4029704725707465084,5
4227773676394505435,-4333957157636611418,1
4227773676394505435,-6843047699859121724,2
4227773676394505435,5854206600849997966,3
4227773676394505435,7814856426770804213,4
4227773676394505435,-133139342397538859,5
4231150940887368692,-4029704725707465084,1
4231150940887368692,7507067965574797372,2
4231150940887368692,6044362651232258738,3
4231150940887368692,8224860111193157980,4
4231150940887368692,1356221992133852808,5
4235703649180530683,-6783772548752091658,1
4235703649180530683,-1297580205670251233,2
4235703649180530683,8224860111193157980,3
4235703649180530683,-8627051188605351707,4
4235703649180530683,569574447134368517,5
4237436872789054577,-4029704725707465084,1
4237436872789054577,-6783772548752091658,2
4237436872789054577,-1297580205670251233,3
4237436872789054577,1469580151036142903,4
4237436872789054577,-8208801367848627943,5
4254153380739593270,1469580151036142903,1
4254153380739593270,-6156751702010469220,2
4254153380739593270,-4029704725707465084,3
4254153380739593270,-6728844082024523434,4
4254153380739593270,-133139342397538859,5
4272924174028141645,6031953227014493100,1
4272924174028141645,-8208801367848627943,2
4272924174028141645,7507067965574797372,3
4272924174028141645,-8992803137960175254,4
4272924174028141645,8224860111193157980,5
4297386640890689301,-6783772548752091658,1
4297386640890689301,2581138407738454418,2
4297386640890689301,-7113155163062752691,3
4297386640890689301,-4029704725707465084,4
4297386640890689301,1469580151036142903,5
4309036796659976637,6044362651232258738,1
4309036796659976637,8224860111193157980,2
4309036796659976637,-4029704725707465084,3
4309036796659976637,-6783772548752091658,4
4309036796659976637,-4509487968959834430,5
4313045637915476309,-6156751702010469220,1
4313045637915476309,7814856426770804213,2
4313045637915476309,3660989387512978561,3
4313045637915476309,-2358756719610361882,4
4313045637915476309,-133139342397538859,5
4313424003136719348,-4029704725707465084,1
4313424003136719348,-6783772548752091658,2
4313424003136719348,-8627051188605351707,3
4313424003136719348,2581138407738454418,4
4313424003136719348,-6156751702010469220,5
4316004032341334816,1469580151036142903,1
4316004032341334816,7507067965574797372,2
4316004032341334816,-4029704725707465084,3
4316004032341334816,-6156751702010469220,4
4316004032341334816,3367026768872537336,5
4335864930735272674,-4029704725707465084,1
4335864930735272674,-1297580205670251233,2
4335864930735272674,8224860111193157980,3
4335864930735272674,6044362651232258738,4
4335864930735272674,-2358756719610361882,5
4340306774493623681,3149164017776669829,1
4340306774493623681,943818026930898372,2
4340306774493623681,6997620589258672675,3
4340306774493623681,5238119115012015307,4
4340306774493623681,7459643459148487877,5
4391185772225937239,1024145536490998555,1
4391185772225937239,6769852549722242790,2
4391185772225937239,-7113155163062752691,3
4391185772225937239,-4029704725707465084,4
4391185772225937239,3155118717275463069,5
4402305355102966434,-133139342397538859,1
4402305355102966434,-4029704725707465084,2
4402305355102966434,-2358756719610361882,3
4402305355102966434,1469580151036142903,4
4402305355102966434,-6843047699859121724,5
4410631448239520858,7507067965574797372,1
4410631448239520858,-1633984990770981161,2
4410631448239520858,-1297580205670251233,3
4410631448239520858,-6783772548752091658,4
4410631448239520858,-6603970730135147059,5
4417246933621591943,-4029704725707465084,1
4417246933621591943,7507067965574797372,2
4417246933621591943,-6603970730135147059,3
4417246933621591943,5658521282502533116,4
4417246933621591943,3149164017776669829,5
4425632151596546411,4105873627900556540,1
4425632151596546411,-2358756719610361882,2
4425632151596546411,5658521282502533116,3
4425632151596546411,-5488842573681626972,4
4425632151596546411,-5571606607344218289,5
4426818790545324760,2581138407738454418,1
4426818790545324760,7507067965574797372,2
4426818790545324760,-2358756719610361882,3
4426818790545324760,-133139342397538859,4
4426818790545324760,-4029704725707465084,5
4432373331608915019,-8208801367848627943,1
4432373331608915019,-6783772548752091658,2
4432373331608915019,8224860111193157980,3
4432373331608915019,-133139342397538859,4
4432373331608915019,6044362651232258738,5
4432455822487909836,-6783772548752091658,1
4432455822487909836,-4029704725707465084,2
4432455822487909836,-6156751702010469220,3
4432455822487909836,8749720044741011597,4
4432455822487909836,5658521282502533116,5
4448931013501667169,-6783772548752091658,1
4448931013501667169,-4029704725707465084,2
4448931013501667169,-1297580205670251233,3
4448931013501667169,8224860111193157980,4
4448931013501667169,1469580151036142903,5
4452189708713295810,-2358756719610361882,1
4452189708713295810,2581138407738454418,2
4452189708713295810,-2447632164766022033,3
4452189708713295810,1469580151036142903,4
4452189708713295810,-6783772548752091658,5
4465865943032551583,-969155230116728853,1
4465865943032551583,8224860111193157980,2
4465865943032551583,-4029704725707465084,3
4465865943032551583,6044362651232258738,4
4465865943032551583,-9216926795620865886,5
4494974385324651912,-8043889175123948305,1
4494974385324651912,5658521282502533116,2
4494974385324651912,-5488842573681626972,3
4494974385324651912,-5571606607344218289,4
4494974385324651912,7459643459148487877,5
4507074084991519247,-4888170580455425266,1
4507074084991519247,-1525688508571111688,2
4507074084991519247,-8208801367848627943,3
4507074084991519247,1459131257418324496,4
4507074084991519247,-133139342397538859,5
4515144856688013871,-8208801367848627943,1
4515144856688013871,-6783772548752091658,2
4515144856688013871,-4029704725707465084,3
4515144856688013871,4419562057180692966,4
4515144856688013871,2072448887839540892,5
4519830131595431685,1441248639512899483,1
4519830131595431685,-5044204125574973395,2
4519830131595431685,6783622248311192269,3
4519830131595431685,3367026768872537336,4
4519830131595431685,-4336877432539963613,5
4531872167062142431,-8627051188605351707,1
4531872167062142431,7507067965574797372,2
4531872167062142431,-133139342397538859,3
4531872167062142431,-6843047699859121724,4
4531872167062142431,569574447134368517,5
4537318193229625884,-5014627593450767720,1
4537318193229625884,-6642751159620064055,2
4537318193229625884,1469580151036142903,3
4537318193229625884,-133139342397538859,4
4537318193229625884,-6707474286910397949,5
4538019749913665294,-4029704725707465084,1
4538019749913665294,6044362651232258738,2
4538019749913665294,8224860111193157980,3
4538019749913665294,-133139342397538859,4
4538019749913665294,-8208801367848627943,5
4548488724210189431,-133139342397538859,1
4548488724210189431,-1297580205670251233,2
4548488724210189431,-4029704725707465084,3
4548488724210189431,-6783772548752091658,4
4548488724210189431,8224860111193157980,5
4548917054177353037,-4029704725707465084,1
4548917054177353037,-133139342397538859,2
4548917054177353037,6044362651232258738,3
4548917054177353037,-1297580205670251233,4
4548917054177353037,8224860111193157980,5
4568163094592867577,-4029704725707465084,1
4568163094592867577,-6783772548752091658,2
4568163094592867577,2581138407738454418,3
4568163094592867577,-1297580205670251233,4
4568163094592867577,-8518096793350810174,5
4597648841216101175,-6783772548752091658,1
4597648841216101175,8224860111193157980,2
4597648841216101175,6044362651232258738,3
4597648841216101175,-8208801367848627943,4
4597648841216101175,-133139342397538859,5
4599302067448444444,-5148591903395022444,1
4599302067448444444,569574447134368517,2
4599302067448444444,-6728844082024523434,3
4599302067448444444,428486625959995206,4
4599302067448444444,4084131344684656470,5
4603346753290831004,-6783772548752091658,1
4603346753290831004,8224860111193157980,2
4603346753290831004,-1297580205670251233,3
4603346753290831004,-8208801367848627943,4
4603346753290831004,880612740433495828,5
4609963702864659623,4604014376318271136,1
4609963702864659623,-8282357075607822317,2
4609963702864659623,-3173020603774823976,3
4609963702864659623,1964631817676172382,4
4609963702864659623,2301338403202434417,5
4614383530893553884,1734266821019430183,1
4614383530893553884,-3662111110237135231,2
4614383530893553884,6850500272809381909,3
4614383530893553884,2581138407738454418,4
4614383530893553884,-4460374799273064357,5
4624687138998541408,-8208801367848627943,1
4624687138998541408,943818026930898372,2
4624687138998541408,-133139342397538859,3
4624687138998541408,-4029704725707465084,4
4624687138998541408,1356221992133852808,5
4658758950701852804,-1633984990770981161,1
4658758950701852804,660451400045043370,2
4658758950701852804,1469580151036142903,3
4658758950701852804,3367026768872537336,4
4658758950701852804,-3191013159715472435,5
4666243309728748536,-6783772548752091658,1
4666243309728748536,-133139342397538859,2
4666243309728748536,-1297580205670251233,3
4666243309728748536,8224860111193157980,4
4666243309728748536,-4029704725707465084,5
4669648027055722877,1734266821019430183,1
4669648027055722877,6850500272809381909,2
4669648027055722877,-4460374799273064357,3
4669648027055722877,7446166231252589534,4
4669648027055722877,-5014627593450767720,5
4670267857749552625,3149164017776669829,1
4670267857749552625,5238119115012015307,2
4670267857749552625,943818026930898372,3
4670267857749552625,-6457517220721978,4
4670267857749552625,-6840859460575237450,5
4672375507299551161,-6783772548752091658,1
4672375507299551161,880612740433495828,2
4672375507299551161,-8208801367848627943,3
4672375507299551161,-8992803137960175254,4
4672375507299551161,-5952729859839521828,5
4674800004298965524,-6783772548752091658,1
4674800004298965524,8224860111193157980,2
4674800004298965524,6044362651232258738,3
4674800004298965524,-133139342397538859,4
4674800004298965524,880612740433495828,5
4688306535438027974,-2358756719610361882,1
4688306535438027974,-6843047699859121724,2
4688306535438027974,4105873627900556540,3
4688306535438027974,8749720044741011597,4
4688306535438027974,1356221992133852808,5
4699206643216946639,-8627051188605351707,1
4699206643216946639,7507067965574797372,2
4699206643216946639,-6843047699859121724,3
4699206643216946639,-8208801367848627943,4
4699206643216946639,-4029704725707465084,5
4700771033189012708,-4029704725707465084,1
4700771033189012708,7507067965574797372,2
4700771033189012708,7814856426770804213,3
4700771033189012708,-8381230866408697127,4
4700771033189012708,-3102652803014865472,5
4724363485672980355,-4029704725707465084,1
4724363485672980355,-6783772548752091658,2
4724363485672980355,1356221992133852808,3
4724363485672980355,-8518096793350810174,4
4724363485672980355,-133139342397538859,5
4725902923381493476,1348739322889189648,1
4725902923381493476,6031953227014493100,2
4725902923381493476,4555339116751579515,3
4725902923381493476,-5014627593450767720,4
4725902923381493476,-6707474286910397949,5
4747927302016897914,-1669098707776725430,1
4747927302016897914,564282370384747453,2
4747927302016897914,-8968101771604200516,3
4747927302016897914,7993526700719577624,4
4747927302016897914,-4029704725707465084,5
4761239164144421315,1469580151036142903,1
4761239164144421315,569574447134368517,2
4761239164144421315,3660989387512978561,3
4761239164144421315,-1572252285162838958,4
4761239164144421315,8869347744613364434,5
4778050608932092852,-4029704725707465084,1
4778050608932092852,-133139342397538859,2
4778050608932092852,-1297580205670251233,3
4778050608932092852,6044362651232258738,4
4778050608932092852,1738052593226421681,5
4791643529800239468,-2358756719610361882,1
4791643529800239468,-5571606607344218289,2
4791643529800239468,5338677278233757627,3
4791643529800239468,4105873627900556540,4
4791643529800239468,8749720044741011597,5
4794949202379942794,3367026768872537336,1
4794949202379942794,1469580151036142903,2
4794949202379942794,-4333957157636611418,3
4794949202379942794,-6156751702010469220,4
4794949202379942794,5854206600849997966,5
4795304184119033503,-6783772548752091658,1
4795304184119033503,8224860111193157980,2
4795304184119033503,-133139342397538859,3
4795304184119033503,1356221992133852808,4
4795304184119033503,6044362651232258738,5
4821458551551383582,-6783772548752091658,1
4821458551551383582,-4029704725707465084,2
4821458551551383582,991271693336573226,3
4821458551551383582,-6843047699859121724,4
4821458551551383582,-1297580205670251233,5
4828670979631202084,6943483335823457240,1
4828670979631202084,991271693336573226,2
4828670979631202084,8224860111193157980,3
4828670979631202084,1642787330067525131,4
4828670979631202084,-5414889822782394955,5
4857682569864081160,-3790313320969344469,1
4857682569864081160,-5625593730080264433,2
4857682569864081160,6583734846225935852,3
4857682569864081160,-3581194288660477595,4
4857682569864081160,-4333056764244640444,5
4864595946068685903,-6783772548752091658,1
4864595946068685903,-4029704725707465084,2
4864595946068685903,-8208801367848627943,3
4864595946068685903,8074780316213343498,4
4864595946068685903,1642787330067525131,5
4870191573331352123,-4029704725707465084,1
4870191573331352123,-133139342397538859,2
4870191573331352123,-6783772548752091658,3
4870191573331352123,1854874463930846880,4
4870191573331352123,6044362651232258738,5
4884175244956679973,-5039153034159656707,1
4884175244956679973,8402348887626635381,2
4884175244956679973,5045927063019110283,3
4884175244956679973,1012456848389051365,4
4884175244956679973,-133139342397538859,5
4889177802413345393,7507067965574797372,1
4889177802413345393,-2358756719610361882,2
4889177802413345393,9175693555063886126,3
4889177802413345393,1469580151036142903,4
4889177802413345393,-4333957157636611418,5
4913740877702283721,-6783772548752091658,1
4913740877702283721,4105873627900556540,2
4913740877702283721,-5488842573681626972,3
4913740877702283721,-8043889175123948305,4
4913740877702283721,-133139342397538859,5
4918484843075254252,8224860111193157980,1
4918484843075254252,-1297580205670251233,2
4918484843075254252,8586403905004879205,3
4918484843075254252,880612740433495828,4
4918484843075254252,1738052593226421681,5
4942487288765370891,3367026768872537336,1
4942487288765370891,-4029704725707465084,2
4942487288765370891,1469580151036142903,3
4942487288765370891,-133139342397538859,4
4942487288765370891,-3040610224044779845,5
4946304010805340284,-4029704725707465084,1
4946304010805340284,-6783772548752091658,2
4946304010805340284,-8208801367848627943,3
4946304010805340284,8224860111193157980,4
4946304010805340284,-1622037268576555626,5
4947619689618669252,-4029704725707465084,1
4947619689618669252,-6783772548752091658,2
4947619689618669252,6044362651232258738,3
4947619689618669252,-133139342397538859,4
4947619689618669252,1738052593226421681,5
4965319960651517505,-133139342397538859,1
4965319960651517505,8224860111193157980,2
4965319960651517505,6044362651232258738,3
4965319960651517505,-1297580205670251233,4
4965319960651517505,-8208801367848627943,5
4971787747747052991,-4029704725707465084,1
4971787747747052991,-3285397592982852407,2
4971787747747052991,3618205920179577598,3
4971787747747052991,943818026930898372,4
4971787747747052991,5719793245136119929,5
4973223873869255414,4105873627900556540,1
4973223873869255414,5658521282502533116,2
4973223873869255414,-6783772548752091658,3
4973223873869255414,-5571606607344218289,4
4973223873869255414,-133139342397538859,5
4978950651925207299,5238119115012015307,1
4978950651925207299,6519443272707698315,2
4978950651925207299,3273084325487543386,3
4978950651925207299,5533752987392101383,4
4978950651925207299,943818026930898372,5
4989759812391042852,1469580151036142903,1
4989759812391042852,-14569272361926584,2
4989759812391042852,-7294716554902079523,3
4989759812391042852,3091351089612339864,4
4989759812391042852,-7113155163062752691,5
4991824953436022802,1469580151036142903,1
4991824953436022802,3660989387512978561,2
4991824953436022802,569574447134368517,3
4991824953436022802,-4333957157636611418,4
4991824953436022802,-3040610224044779845,5
5000549443219971803,6997620589258672675,1
5000549443219971803,943818026930898372,2
5000549443219971803,-8243488279185272615,3
5000549443219971803,3660989387512978561,4
5000549443219971803,7818691400791322406,5
5008320953682428325,-4460374799273064357,1
5008320953682428325,-8159730897893673528,2
5008320953682428325,6850500272809381909,3
5008320953682428325,1734266821019430183,4
5008320953682428325,7446166231252589534,5
5019290970146412524,-4029704725707465084,1
5019290970146412524,8224860111193157980,2
5019290970146412524,1738052593226421681,3
5019290970146412524,-8992803137960175254,4
5019290970146412524,-5952729859839521828,5
5030175185311671155,1469580151036142903,1
5030175185311671155,-4029704725707465084,2
5030175185311671155,-8208801367848627943,3
5030175185311671155,7507067965574797372,4
5030175185311671155,569574447134368517,5
5127072228892237265,-133139342397538859,1
5127072228892237265,-5848514031542611523,2
5127072228892237265,6031953227014493100,3
5127072228892237265,1854874463930846880,4
5127072228892237265,-7660505434580831027,5
5127372011815639401,-6843047699859121724,1
5127372011815639401,-4029704725707465084,2
5127372011815639401,1469580151036142903,3
5127372011815639401,7507067965574797372,4
5127372011815639401,2581138407738454418,5
5142672320208733528,1854874463930846880,1
5142672320208733528,-6783772548752091658,2
5142672320208733528,-133139342397538859,3
5142672320208733528,-7527881206365368,4
5142672320208733528,-5848514031542611523,5
5153128146669091747,-4029704725707465084,1
5153128146669091747,1469580151036142903,2
5153128146669091747,7507067965574797372,3
5153128146669091747,3660989387512978561,4
5153128146669091747,-4333957157636611418,5
5164414299609762297,-133139342397538859,1
5164414299609762297,-4029704725707465084,2
5164414299609762297,-2358756719610361882,3
5164414299609762297,5658521282502533116,4
5164414299609762297,-5488842573681626972,5
5164416394753557974,1441248639512899483,1
5164416394753557974,-3723217532224917485,2
5164416394753557974,6783622248311192269,3
5164416394753557974,4045164454094417310,4
5164416394753557974,-4333056764244640444,5
5164848620836376409,-790959521412948853,1
5164848620836376409,5313335392004163852,2
5164848620836376409,8163984238975480171,3
5164848620836376409,-799315203186826480,4
5164848620836376409,-8480712303720557641,5
5171468887685579951,1469580151036142903,1
5171468887685579951,-5813211845057621660,2
5171468887685579951,-4029704725707465084,3
5171468887685579951,-14569272361926584,4
5171468887685579951,-8627051188605351707,5
5175412143320664868,-4029704725707465084,1
5175412143320664868,6044362651232258738,2
5175412143320664868,8224860111193157980,3
5175412143320664868,-8208801367848627943,4
5175412143320664868,8586403905004879205,5
5179265272566144834,1854874463930846880,1
5179265272566144834,-6783772548752091658,2
5179265272566144834,-133139342397538859,3
5179265272566144834,-7527881206365368,4
5179265272566144834,-5848514031542611523,5
5200962297848391505,-4029704725707465084,1
5200962297848391505,-133139342397538859,2
5200962297848391505,-6783772548752091658,3
5200962297848391505,-1297580205670251233,4
5200962297848391505,6044362651232258738,5
5206835909720479405,-6783772548752091658,1
5206835909720479405,-5039153034159656707,2
5206835909720479405,1012456848389051365,3
5206835909720479405,4313871021753084020,4
5206835909720479405,2134259819148812594,5
5215438108989481599,-3662111110237135231,1
5215438108989481599,6850500272809381909,2
5215438108989481599,1734266821019430183,3
5215438108989481599,7446166231252589534,4
5215438108989481599,-8159730897893673528,5
5218658959522482077,-42126282997118624,1
5218658959522482077,-3619568065513202846,2
5218658959522482077,7520301770873472812,3
5218658959522482077,-4613284400780388067,4
5218658959522482077,-5636731245639685654,5
5220802546024427652,-6783772548752091658,1
5220802546024427652,8224860111193157980,2
5220802546024427652,6044362651232258738,3
5220802546024427652,-133139342397538859,4
5220802546024427652,-8208801367848627943,5
5226673542598775232,-133139342397538859,1
5226673542598775232,-4029704725707465084,2
5226673542598775232,-6783772548752091658,3
5226673542598775232,569574447134368517,4
5226673542598775232,-6156751702010469220,5
5234260375686192710,5088013394045185972,1
5234260375686192710,7620697593009487898,2
5234260375686192710,-5920475612630001479,3
5234260375686192710,3818189513627822856,4
5234260375686192710,8589361101754366293,5
5263287149644492961,-8208801367848627943,1
5263287149644492961,5238119115012015307,2
5263287149644492961,1356221992133852808,3
5263287149644492961,-4029704725707465084,4
5263287149644492961,943818026930898372,5
5285998971508885394,8749720044741011597,1
5285998971508885394,-2358756719610361882,2
5285998971508885394,-5488842573681626972,3
5285998971508885394,-6783772548752091658,4
5285998971508885394,5658521282502533116,5
5287342266016283959,1469580151036142903,1
5287342266016283959,-4029704725707465084,2
5287342266016283959,-7113155163062752691,3
5287342266016283959,569574447134368517,4
5287342266016283959,7507067965574797372,5
5302455184783458750,1469580151036142903,1
5302455184783458750,-8627051188605351707,2
5302455184783458750,-133139342397538859,3
5302455184783458750,-4029704725707465084,4
5302455184783458750,7814856426770804213,5
5308460045611400351,-6324550271415246022,1
5308460045611400351,-4336355219396419841,2
5308460045611400351,2842727018572461564,3
5308460045611400351,3980405883168341377,4
5308460045611400351,-3234984575507976056,5
5316031233920901237,-6843047699859121724,1
5316031233920901237,-3040610224044779845,2
5316031233920901237,3367026768872537336,3
5316031233920901237,-5920475612630001479,4
5316031233920901237,1469580151036142903,5
5321535590192312132,1469580151036142903,1
5321535590192312132,2581138407738454418,2
5321535590192312132,-7113155163062752691,3
5321535590192312132,9175693555063886126,4
5321535590192312132,-2358756719610361882,5
5323091092312849986,-6783772548752091658,1
5323091092312849986,8224860111193157980,2
5323091092312849986,6044362651232258738,3
5323091092312849986,-133139342397538859,4
5323091092312849986,-8992803137960175254,5
5327824330504712485,-133139342397538859,1
5327824330504712485,8586403905004879205,2
5327824330504712485,-1297580205670251233,3
5327824330504712485,-8992803137960175254,4
5327824330504712485,-4509487968959834430,5
5328649570833345873,3367026768872537336,1
5328649570833345873,1469580151036142903,2
5328649570833345873,-6843047699859121724,3
5328649570833345873,7507067965574797372,4
5328649570833345873,-3040610224044779845,5
5331529367419076871,-6783772548752091658,1
5331529367419076871,-4029704725707465084,2
5331529367419076871,-6843047699859121724,3
5331529367419076871,8224860111193157980,4
5331529367419076871,-8208801367848627943,5
5334461102384594203,-1297580205670251233,1
5334461102384594203,7071371416976898441,2
5334461102384594203,7612428320594238723,3
5334461102384594203,-9083294960368598209,4
5334461102384594203,-1672166631728511207,5
5357244621297233547,-7113155163062752691,1
5357244621297233547,1469580151036142903,2
5357244621297233547,569574447134368517,3
5357244621297233547,-6728844082024523434,4
5357244621297233547,3660989387512978561,5
5374042110958693409,-1633984990770981161,1
5374042110958693409,1469580151036142903,2
5374042110958693409,-2097075598039554565,3
5374042110958693409,-4333957157636611418,4
5374042110958693409,3367026768872537336,5
5386184253470300437,1469580151036142903,1
5386184253470300437,-14569272361926584,2
5386184253470300437,-8627051188605351707,3
5386184253470300437,-7113155163062752691,4
5386184253470300437,-2097075598039554565,5
5404470824348262768,-6843047699859121724,1
5404470824348262768,-133139342397538859,2
5404470824348262768,6031953227014493100,3
5404470824348262768,-4029704725707465084,4
5404470824348262768,8224860111193157980,5
5443789138803907929,-4029704725707465084,1
5443789138803907929,1734266821019430183,2
5443789138803907929,-6843047699859121724,3
5443789138803907929,2581138407738454418,4
5443789138803907929,4259370161044254504,5
5447073013858620840,-4029704725707465084,1
5447073013858620840,6044362651232258738,2
5447073013858620840,-6783772548752091658,3
5447073013858620840,880612740433495828,4
5447073013858620840,8586403905004879205,5
5467013274030405401,8224860111193157980,1
5467013274030405401,-133139342397538859,2
5467013274030405401,-1297580205670251233,3
5467013274030405401,-2358756719610361882,4
5467013274030405401,8586403905004879205,5
5469217996124449648,-6843047699859121724,1
5469217996124449648,3367026768872537336,2
5469217996124449648,-8954346068661072425,3
5469217996124449648,-2447632164766022033,4
5469217996124449648,7814856426770804213,5
5489180667547554980,-4029704725707465084,1
5489180667547554980,-6783772548752091658,2
5489180667547554980,6044362651232258738,3
5489180667547554980,-1297580205670251233,4
5489180667547554980,1738052593226421681,5
5497189205340943824,-8208801367848627943,1
5497189205340943824,-4029704725707465084,2
5497189205340943824,5238119115012015307,3
5497189205340943824,3660989387512978561,4
5497189205340943824,3091351089612339864,5
5512723557838096173,-4029704725707465084,1
5512723557838096173,991271693336573226,2
5512723557838096173,-8992803137960175254,3
5512723557838096173,-8742648016180281673,4
5512723557838096173,-1633984990770981161,5
5529670804473959645,-6783772548752091658,1
5529670804473959645,8224860111193157980,2
5529670804473959645,6044362651232258738,3
5529670804473959645,-133139342397538859,4
5529670804473959645,-8208801367848627943,5
5565776571801586229,-4029704725707465084,1
5565776571801586229,-133139342397538859,2
5565776571801586229,-2358756719610361882,3
5565776571801586229,-1297580205670251233,4
5565776571801586229,8224860111193157980,5
5569732571503995928,1469580151036142903,1
5569732571503995928,-14569272361926584,2
5569732571503995928,-8627051188605351707,3
5569732571503995928,-7113155163062752691,4
5569732571503995928,-2097075598039554565,5
5573804063428996341,-5843518165523212471,1
5573804063428996341,4744297321841608877,2
5573804063428996341,3032648342029994387,3
5573804063428996341,1436883058900979473,4
